has_bank_name,has_payee,has_amount,has_date,has_signature,amount_value,amount_suspicious,date_valid,date_future,text_quality,suspicious_chars,missing_fields_count,risk_score
1,1,1,1,0,29392.94270979721,0,1,0,0.7249810873114213,0,0,12.51441943549798
1,1,0,1,1,0.0,1,1,0,0.810277703137966,0,1,29.837882925802536
1,1,0,1,1,0.0,1,1,0,0.6250777247070441,4,1,41.973177036104886
1,1,1,1,1,11592.14376981104,0,1,0,0.7256663944660127,0,0,0.3681555486478336
1,1,1,0,1,47747.28533771314,0,1,0,0.5562815008413536,1,1,18.127893351481465
1,1,1,1,1,12915.203243786802,0,1,0,0.6487701788636182,5,0,7.524201043546025
1,1,1,1,1,6163.799900332561,0,1,0,0.5746570711346056,1,0,14.316324840261673
0,1,1,1,1,44583.97373732242,0,1,0,0.8455993303889731,0,1,5.429019866777231
0,1,1,1,1,35642.74803664068,0,1,0,0.9860370386315427,0,1,3.943657792835106
1,1,1,1,0,39869.56004811968,0,1,0,0.7626918520936796,0,0,7.559695136160397
1,1,1,1,0,29227.02478614375,0,1,0,0.6048716842461951,2,0,17.466358498966756
1,1,1,1,1,21919.310403530326,0,1,0,0.7778312351349195,0,0,0.0
1,1,1,1,1,21779.47297766825,0,1,0,0.9368492051585131,0,0,2.7052084186004475
1,1,1,1,1,33584.98664000856,0,1,0,0.6623786949864438,2,0,12.78942038821727
1,0,1,1,0,12146.787802313775,0,1,0,0.6339286259027588,2,1,29.6368874446191
1,1,1,1,1,38470.4388751006,0,1,0,0.5534100963078502,3,0,13.841061574631532
1,0,1,1,1,8325.1123538436,0,1,0,0.5705309031311541,5,1,13.054070356026491
1,1,1,1,0,30294.37351254527,0,1,0,0.5392455034690683,10,0,28.052745724285646
1,1,1,0,0,44576.36181161044,0,1,0,0.7360515941236473,0,1,18.68184882000997
1,1,1,1,1,26887.69066117877,0,1,0,0.8162863472353237,0,0,0.9885058276622374
1,1,1,1,1,24187.910910529932,0,0,1,0.554657842328804,3,0,26.74020923438883
1,1,1,1,1,33944.259312221286,0,1,0,0.8323545071999316,0,0,3.3223842663267593
1,1,1,1,1,37532.97779986115,0,1,0,0.910673212556384,0,0,2.1830776633809617
1,1,1,1,0,22693.61794825765,0,1,0,0.8135097997190375,0,0,9.345755241621362
1,1,1,1,1,29940.397499779163,0,1,0,0.5237397166247387,10,0,23.356119776597414
1,1,1,1,1,31241.37247992087,0,1,0,0.8598543656508841,0,0,0.0
1,1,1,0,1,21385.253165157366,0,1,0,0.5895013970358487,3,1,19.409915415040725
1,1,1,1,1,22699.996718421637,0,1,0,0.5995636153638584,3,0,6.791071163454453
1,1,1,1,0,4926.770972772607,0,1,0,0.5451742114749997,2,0,22.92653406677985
1,1,1,1,1,21718.91206956785,0,1,0,0.5514448062793079,1,0,5.7988295673795935
1,1,1,0,1,11216.407077171738,0,0,1,0.6219680549829874,1,1,27.76336656995547
1,1,1,1,1,7781.063659103806,0,1,0,0.8815676102116825,0,0,0.0
1,1,1,1,1,4414.773214714825,0,1,0,0.5958741886537013,0,0,14.96172120617566
1,1,1,1,1,43494.44677997334,0,1,0,0.5215665736763642,8,0,24.23912354474794
1,1,1,1,1,38538.36257365487,0,1,0,0.9128496196172299,0,0,0.0
1,1,1,1,1,7811.556948563262,0,1,0,0.952570781224524,0,0,0.0
1,1,1,1,1,49967.76070667602,0,1,0,0.5638318699956757,9,0,16.029705910898308
1,1,1,1,1,7692.293318175683,0,1,0,0.8182293890159387,0,0,0.0
1,1,1,1,1,3911.7406868596377,0,1,0,0.6527425737644875,9,0,18.58450666911321
1,1,1,1,1,39515.92645043963,0,1,0,0.8348798692767188,0,0,1.531539948565924
0,1,1,1,1,43114.359866702136,0,1,0,0.6138939898715146,5,1,15.927549142586859
1,1,1,1,1,30795.35055379215,0,1,0,0.5672811416991258,3,0,14.681333695222174
1,1,1,1,1,16336.435987091896,0,1,0,0.6440280848075769,4,0,10.740875071956854
1,1,1,1,1,37707.16500723392,0,1,0,0.6703098631592586,0,0,8.268947947632457
1,1,1,1,1,5626.697511134341,0,1,0,0.5962003253307184,3,0,12.963570270040112
1,1,1,1,1,32669.911431847508,0,1,0,0.7044349479106877,0,0,4.211166571334658
1,1,1,1,1,12111.590132037896,0,1,0,0.8806515474517169,0,0,2.40264378160552
1,1,1,1,1,29720.573407046697,0,1,0,0.8938295814886004,0,0,3.022800062210397
1,1,1,1,1,6784.565172755416,0,1,0,0.7346036273792098,0,0,0.0
1,1,1,1,1,19963.943366474807,0,1,0,0.8035655396653156,0,0,0.0
1,1,1,1,1,26348.7124495601,0,1,0,0.7964690472191802,0,0,1.5492161400665
1,1,1,1,1,43342.28466995922,0,0,1,0.6563018637788749,10,0,39.65986148262512
1,1,1,1,1,30352.192958648746,0,1,0,0.8423967711716718,0,0,0.0
1,1,1,1,1,30042.657917072975,0,1,0,0.9058304292831134,0,0,0.0
1,1,1,1,1,27370.616065628677,0,1,0,0.9857849761842573,0,0,2.0869598087868626
1,1,1,1,0,6157.853923105014,0,1,0,0.9961074510023314,0,0,5.020625235993737
1,1,1,1,1,22196.186879460718,0,1,0,0.5654832169616599,1,0,6.97518397719385
1,1,1,1,1,12726.326218606859,0,1,0,0.9716060557517944,0,0,0.44877863143493535
1,1,0,1,1,0.0,1,1,0,0.9811388588896124,0,1,31.755612273903562
1,1,1,1,0,17118.023831678838,0,1,0,0.8095061888615238,0,0,11.248576194121634
1,1,1,1,1,21485.727655558916,0,1,0,0.7655925684118955,0,0,1.116145982816441
1,1,1,1,1,10993.517163598584,0,1,0,0.8392713926849951,0,0,0.0
1,1,1,0,1,18740.122010014646,0,1,0,0.7751296640919659,0,1,11.963713931052709
1,1,1,1,1,25063.530539376545,0,1,0,0.7635971590548898,0,0,1.9982416215501386
1,0,1,1,1,39479.0801914701,0,1,0,0.9230423567688049,0,1,11.167638592975965
1,1,1,1,1,21539.167806788377,0,1,0,0.5728218798233713,7,0,20.423367805328013
1,1,1,0,1,30598.674267416667,0,1,0,0.9238300887217064,0,1,12.346754134037548
1,1,1,1,1,44901.953077788065,0,1,0,0.9565776097179101,0,0,1.4132224143404883
1,1,1,1,1,3766.3135579999516,0,1,0,0.6035189299077792,0,0,8.076549362863275
1,1,1,1,1,30905.2286897942,0,1,0,0.9110973543265686,0,0,0.0
1,1,1,1,1,36364.63393860311,0,1,0,0.7243927924595411,0,0,3.404310145088072
0,1,1,1,1,32821.19714276053,0,1,0,0.9797734562316773,0,1,7.977797939955274
1,1,1,1,1,35305.98284330027,0,1,0,0.549131181536135,3,0,11.662621619066647
1,1,1,1,1,43203.86894846304,0,1,0,0.6559129023941302,1,0,8.90538393031745
1,1,1,1,1,28361.985564903858,0,1,0,0.7788071557872215,0,0,0.9978883114806516
1,1,1,1,1,30818.864958506685,0,1,0,0.6397576572070387,7,0,21.63670692625042
1,1,1,1,0,33835.34817640898,0,1,0,0.7583895844281245,0,0,7.89052305342717
0,1,1,0,0,20121.96498820338,0,1,0,0.8655900611383054,0,2,27.65327298395919
1,1,1,1,1,24509.806674619696,0,1,0,0.8006753946466478,0,0,1.7478550776366841
0,1,1,1,1,30918.84101934087,0,1,0,0.8999788483378006,0,1,8.897391715973107
1,1,1,0,1,32806.30263329424,0,1,0,0.5794446647969713,5,1,13.863533410467024
1,1,1,1,0,5144.208175443458,0,1,0,0.595712635223584,4,0,22.288561737404457
1,1,1,1,0,42398.53316659942,0,1,0,0.7168737122475111,0,0,8.273910859451508
1,1,1,1,1,2519.3417025996723,0,1,0,0.5520894871291513,9,0,21.37951970248717
1,1,1,0,0,48523.751501381324,0,0,1,0.5193896228826131,9,1,50.8789119421131
1,1,1,1,1,2221.6406736687463,0,0,1,0.752358621152318,0,0,19.303615344159915
1,1,1,1,1,1469.699964871554,0,1,0,0.5576735863791237,3,0,8.363449325585016
1,1,1,0,1,33871.55990764421,0,0,1,0.7547476647618487,0,1,26.919159118790287
1,1,1,1,1,34217.20981859713,0,1,0,0.739616525046249,0,0,0.0
1,1,1,1,0,22234.728715855865,0,1,0,0.9469035955684926,0,0,6.249448025904256
1,1,1,1,1,14991.982727977736,0,1,0,0.9751520943471121,0,0,2.8320928000969756
1,1,1,0,0,36758.83887831812,0,1,0,0.9069314261677617,0,1,13.09646458895905
0,1,1,1,1,16267.238120395712,0,1,0,0.9891966128306925,0,1,5.627510590096251
1,1,1,1,1,30654.442337932214,0,1,0,0.520172636100633,8,0,24.35733525571461
1,1,1,1,1,4912.485353211695,0,1,0,0.7627893420980656,0,0,2.989434153788685
1,1,1,1,1,30470.706869951395,0,1,0,0.6632858085872619,5,0,8.41648581444544
1,1,1,1,1,10951.184012440852,0,1,0,0.9325012108821513,0,0,4.64194844139147
1,1,1,1,1,9072.128205944366,0,1,0,0.9947235902154885,0,0,0.0
1,1,1,1,1,19247.975172589246,0,0,1,0.9897582675034309,0,0,18.949157403533288
1,1,1,1,1,16439.82038382269,0,1,0,0.9145895632110674,0,0,3.148042036950514
1,1,1,1,1,29613.13911621774,0,1,0,0.6889453545240991,2,0,11.132318369826827
1,1,1,1,1,41411.167406411194,0,1,0,0.5025549120619195,0,0,6.304813073411149
1,1,1,1,1,4303.575888854852,0,1,0,0.840620401418386,0,0,0.0
1,1,1,1,1,15001.499623584516,0,0,1,0.8458303493323602,0,0,15.994032979803688
1,1,1,0,1,3140.7907081038556,0,0,1,0.8288839992450365,0,1,19.522995837017966
1,1,1,0,1,44261.56226528547,0,1,0,0.892458928930017,0,1,11.06445407127132
1,0,1,1,1,12475.304314167455,0,0,1,0.866518900221674,0,1,18.410818713747407
0,1,1,1,1,47806.15115654754,0,1,0,0.8099232740626048,0,1,9.456872767626646
1,1,1,1,1,16444.135364531932,0,1,0,0.8351011660183421,0,0,2.343083068671098
1,1,1,1,1,20979.37856179275,0,1,0,0.9251516983916206,0,0,0.0
1,1,1,1,0,23211.058395526117,0,1,0,0.6689637013424871,10,0,31.049107670812838
1,1,1,1,1,11817.204067872706,0,1,0,0.7012305732306372,0,0,3.1958853037403365
1,1,1,1,0,1397.1822079570907,0,1,0,0.6538857077150839,0,0,22.45998098974936
1,1,1,1,1,147.7921467221114,0,1,0,0.5530806829324355,3,0,8.809960767248114
1,1,1,1,1,27421.993711349867,0,1,0,0.9190603269598607,0,0,0.0
1,1,1,1,1,28607.724232832083,0,1,0,0.8338565588274273,0,0,0.0
0,1,1,1,0,42429.679216087345,0,1,0,0.7615132820812565,0,1,17.71432821923632
1,1,1,1,1,8684.038326724494,0,1,0,0.7487278030725192,0,0,4.60442110148316
1,1,1,1,1,4638.138295245969,0,1,0,0.9026040298404203,0,0,0.0
1,1,1,1,1,5506.373758231425,0,1,0,0.9536996617059641,0,0,0.0
1,1,1,1,0,29544.54002684537,0,1,0,0.8144039250828774,0,0,6.818750870510928
1,1,1,1,1,31523.538846671527,0,1,0,0.8238113806583488,0,0,0.0
1,1,1,1,1,11965.164507226607,0,1,0,0.5000015168795338,6,0,16.08298040282093
1,1,1,1,1,5374.65023678547,0,1,0,0.9107325598128437,0,0,0.0
1,1,1,1,1,30368.15526703955,0,1,0,0.7815969926996595,0,0,0.0
1,1,1,1,1,43223.39999891012,0,1,0,0.7806914690883276,0,0,2.907368803247002
1,1,1,1,1,9299.97860050387,0,1,0,0.7521997474076568,0,0,3.233621100809403
1,1,1,1,1,32922.64110202784,0,1,0,0.9450806138763612,0,0,0.0
1,1,1,1,1,40805.033955216364,0,1,0,0.9691526325632639,0,0,2.124909032209085
1,1,1,1,1,14101.141354350128,0,1,0,0.8295773165268573,0,0,4.074400953050196
1,1,1,1,1,23400.555456841397,0,0,1,0.5873682750749615,5,0,26.27301942672094
1,1,1,1,1,32773.81762581693,0,1,0,0.6498331961778894,4,0,12.947170580575223
1,1,1,1,1,34825.037219566446,0,1,0,0.9060821767901232,0,0,0.0
0,1,1,1,0,5662.065498947419,0,1,0,0.9009390293082163,0,1,15.884190721502614
0,1,1,1,1,20196.67576524925,0,0,1,0.5472744280979659,4,1,31.553535599969706
1,1,1,1,1,27755.444676033625,0,1,0,0.6899114180495951,10,0,15.734852146766421
0,1,1,0,0,32635.780343228565,0,1,0,0.8352635896779117,0,2,26.260351623423368
1,1,1,1,1,1242.009660006451,0,1,0,0.5293480500018535,2,0,8.228526627500003
1,1,1,1,1,29607.67471274666,0,1,0,0.8600969974120203,0,0,4.464019977012988
1,1,1,1,1,34881.30371548484,0,1,0,0.5265893108561475,1,0,6.618992888290532
1,0,1,1,1,18732.10300320542,0,0,1,0.873038614712651,0,1,17.952189521653708
1,0,1,1,1,9460.248726396401,0,1,0,0.9752925045244094,0,1,6.077140605361302
1,1,1,1,1,12070.386378571155,0,1,0,0.7769950858866259,0,0,4.164411199577712
1,1,1,1,1,33935.90356994412,0,0,1,0.9788475083125872,0,0,16.530019723360972
1,1,1,1,1,47995.00604404378,0,1,0,0.8259172488294961,0,0,3.6970991768792576
1,1,1,1,1,36214.298028672194,0,1,0,0.9546994904681829,0,0,2.5009284939426326
0,1,1,1,1,31632.68531209432,0,1,0,0.6849337855400577,5,1,13.42059934367065
1,1,1,1,1,966.5786383524386,0,1,0,0.9162430823796228,0,0,0.0
1,1,1,1,1,25834.00174210977,0,1,0,0.9714275446424403,0,0,0.0
1,1,1,1,1,44697.81363616692,0,1,0,0.9259395191709341,0,0,0.0
1,1,1,1,1,24646.736900553333,0,1,0,0.7384647728917062,0,0,0.0
1,1,1,1,1,8623.140140576183,0,1,0,0.7676811122284303,0,0,0.0
1,1,0,1,1,0.0,1,1,0,0.9911591846988705,0,1,30.474108750383675
0,1,1,1,1,42494.978747271,0,1,0,0.7110775267342189,0,1,5.532522175910057
1,1,1,1,1,2839.507897806886,0,1,0,0.5520533408662216,1,0,6.040813079716064
1,1,1,1,1,41753.699934170276,0,1,0,0.6525852103548235,9,0,22.840023202287824
1,1,1,1,1,15791.146442861253,0,1,0,0.6490246219101101,2,0,7.909319998621349
1,1,1,1,1,47530.98014760106,0,1,0,0.510840311074785,4,0,11.917661878479306
1,1,1,1,1,30344.790640261584,0,1,0,0.6997102180844625,8,0,21.82827012167618
1,1,1,1,1,16472.341412300902,0,1,0,0.8134796457788189,0,0,0.0
1,1,1,1,1,34078.46824905927,0,1,0,0.6404721912150372,9,0,16.31987981304065
1,1,1,1,1,1764.3895359807893,0,1,0,0.9243483485944921,0,0,0.010485637462594788
1,1,1,1,1,40225.24930601173,0,1,0,0.6273843445433971,2,0,5.528403163292053
1,1,1,1,1,27747.206614854418,0,1,0,0.8662048493280334,0,0,0.0
1,1,1,1,1,33653.592714109145,0,1,0,0.7915114265752738,0,0,0.0
1,1,1,1,1,17550.3855829014,0,1,0,0.9697619911732881,0,0,0.0
1,1,1,1,1,17500.33322126416,0,1,0,0.854500739713171,0,0,0.0
1,1,1,1,0,34559.81342054628,0,1,0,0.5023683353979944,4,0,18.689999038807198
1,1,1,1,1,49553.22135601,0,1,0,0.6004691508259639,10,0,21.97657511435237
1,1,1,1,1,30241.01993688094,0,1,0,0.5493476295450752,9,0,22.28222342782865
1,1,1,1,1,22178.82389633418,0,0,1,0.7839166748901489,0,0,12.229005953998843
1,1,1,1,1,40033.19723958867,0,1,0,0.9305348854595661,0,0,0.0
1,1,1,1,1,28871.910417391136,0,1,0,0.9223200442486954,0,0,0.0
1,1,1,1,1,19316.14947201467,0,1,0,0.87022840411678,0,0,0.0
1,1,1,1,0,1904.5166039181488,0,1,0,0.8048632084540481,0,0,7.370782069346415
1,1,1,1,1,8363.63226263766,0,1,0,0.861818589646949,0,0,0.0
1,1,1,1,0,40983.58185399978,0,1,0,0.8725679647353802,0,0,10.792002918680447
1,1,1,1,0,2512.2243921344343,0,1,0,0.8888786175859802,0,0,12.376501927137824
1,1,1,1,1,24446.302574766407,0,0,1,0.6102100801174735,7,0,37.145125624761185
1,1,1,1,1,20773.56875315926,0,1,0,0.763609251177634,0,0,0.0
1,1,1,1,0,13264.029958244962,0,1,0,0.534180985203244,4,0,16.469283173522275
1,1,1,1,1,13212.850575688923,0,0,1,0.6973160757097286,4,0,25.943625862753073
1,1,1,1,1,42670.46254446489,0,1,0,0.7940226525761541,0,0,0.0
1,1,1,1,1,44443.06739645362,0,1,0,0.8988697327304246,0,0,0.0
1,1,1,1,1,44129.28729261676,0,1,0,0.7826082023679788,0,0,0.0
1,1,1,1,1,15360.036859291202,0,0,1,0.8627554692380879,0,0,11.429350524653687
0,1,1,0,1,44887.63992283562,0,1,0,0.5945315754994026,3,2,20.12850325888385
1,1,1,1,1,20965.000594155277,0,1,0,0.6384617026420316,8,0,24.913789036448044
1,1,1,1,0,6567.287934296353,0,1,0,0.7333587836965538,0,0,5.817454023979468
1,1,0,1,1,0.0,1,1,0,0.9190597033800557,0,1,30.48296398900553
1,1,1,1,1,49631.32000677436,0,1,0,0.728315752972283,0,0,0.0
1,1,1,1,1,6812.747372794292,0,1,0,0.5755582405043627,2,0,6.04249911068373
1,1,1,1,0,19710.707793608988,0,1,0,0.8499891696402222,0,0,11.414638608881841
1,1,1,1,1,1118.3177225595095,0,1,0,0.7307263912679576,0,0,0.0
1,1,1,1,1,30895.108091157363,0,1,0,0.6230602602875581,4,0,13.779503246997507
1,1,1,1,1,8075.950564079422,0,1,0,0.8929153229743227,0,0,4.454204591132132
1,1,1,1,1,34981.91871708563,0,0,1,0.6186666402957967,9,0,37.36706507627038
1,1,1,1,0,10119.167577374079,0,1,0,0.7822873942384909,0,0,7.065095938867769
0,1,1,1,1,19335.62752660383,0,1,0,0.8725075276517207,0,1,3.550600353737691
1,0,1,1,0,47094.682124515355,0,1,0,0.8081241707842846,0,1,16.47847600959342
1,1,1,1,1,34744.77456544858,0,1,0,0.5234081831613481,3,0,6.628801090709544
1,1,1,1,1,12548.613599787632,0,1,0,0.8011523061088055,0,0,0.24863167284506815
1,1,1,1,1,43952.080880900576,0,0,1,0.5231109762015909,5,0,20.32546551652876
0,1,1,1,1,41108.27182398121,0,1,0,0.9195960628914565,0,1,12.06348787516554
1,1,1,1,1,37924.45050014571,0,1,0,0.9710610225810841,0,0,0.0
1,1,1,1,1,4461.5792652440205,0,1,0,0.662123539475231,8,0,16.88036794424159
1,1,1,0,1,39448.125476540394,0,1,0,0.7818115594338462,0,1,10.6924097417371
1,1,1,1,1,33461.557765260215,0,1,0,0.8958946285059539,0,0,3.47753720057616
1,1,1,1,1,18810.231063585095,0,1,0,0.7332547163730068,0,0,2.902602585526248
1,1,1,1,1,23572.57211867813,0,1,0,0.6478288558565881,3,0,7.5608910526755135
1,1,1,1,1,41994.373816152685,0,1,0,0.9133504562027444,0,0,1.712732049722118
1,1,1,1,0,42851.34693007416,0,1,0,0.590468007197263,6,0,34.61335651201907
1,1,1,0,1,14962.168972696098,0,1,0,0.5034605291718315,9,1,26.10556210831826
1,1,1,1,0,27810.81072108622,0,1,0,0.8042406282147226,0,0,9.513441355840696
1,1,1,1,0,14285.866738726732,0,1,0,0.5788479499452336,6,0,31.41269003728813
1,1,1,0,1,27843.903988411384,0,1,0,0.6981749345050832,0,1,21.80621584887338
1,1,1,1,0,46113.72003723607,0,1,0,0.5363873038628526,9,0,32.40259013491166
1,1,1,0,1,31264.98418184331,0,1,0,0.7708023109112969,0,1,12.195551327653094
0,1,1,1,1,5672.7857138739355,0,1,0,0.839863312869507,0,1,5.559726521499572
1,1,1,1,1,13848.681879546028,0,1,0,0.6285117066148604,9,0,19.836662234049854
1,1,1,1,1,33430.053742116485,0,1,0,0.6632755582373118,3,0,5.4191546550686445
1,1,1,1,1,30063.18854813483,0,1,0,0.8359184834073647,0,0,0.0
1,1,1,1,1,43464.018269157554,0,0,1,0.977713486472779,0,0,15.180267728761153
1,1,1,1,1,7316.499069076915,0,1,0,0.7547264613824607,0,0,0.3585817370533695
1,1,1,1,1,14215.336062932125,0,1,0,0.9901547731909157,0,0,3.5207486026799817
1,1,1,1,1,16453.988106709963,0,1,0,0.578877920731715,5,0,10.189579492799208
1,1,1,1,1,6601.088964123263,0,1,0,0.560623492116388,9,0,22.736022353143753
1,1,1,1,1,42665.34354877659,0,1,0,0.7018324916961987,0,0,1.7568928922189544
1,0,1,1,1,7963.340460871446,0,0,1,0.6106859726219152,1,1,30.550936998509695
1,1,1,1,1,36993.92532573293,0,1,0,0.7851206168050888,0,0,0.0
1,1,1,1,1,7355.268691930484,0,1,0,0.7688187252858492,0,0,0.0
1,1,1,1,1,21523.695668416105,0,1,0,0.8125409393031446,0,0,0.0
1,1,1,1,0,6055.273430456101,0,0,1,0.8820877837693901,0,0,25.20178397574962
1,1,1,1,1,42973.50819545749,0,1,0,0.7608211546101614,0,0,0.2865664938599721
1,1,1,1,1,9138.068049835061,0,0,1,0.6047290854738478,5,0,27.921553538937136
1,1,1,1,1,754.8637059099352,0,1,0,0.5857127232272166,1,0,10.63059632564302
1,1,1,1,0,43506.353616051754,0,1,0,0.741822163603562,0,0,5.96801725729096
0,1,1,1,1,18920.98871821619,0,1,0,0.7539709615032304,0,1,8.286495393778614
0,1,1,1,1,27213.583061196,0,1,0,0.7685484171861492,0,1,10.538666638856387
1,1,1,1,1,24192.24185506865,0,1,0,0.5243476271872858,8,0,19.964151726546234
1,1,1,1,1,37228.974104501765,0,1,0,0.9839283726250193,0,0,0.835195095471855
1,1,1,1,0,47559.66920653641,0,1,0,0.7188362355338381,0,0,12.444607728507279
1,1,1,1,1,19824.081507830386,0,1,0,0.7866528519317908,0,0,0.0
1,1,1,1,1,12008.340033128005,0,1,0,0.9864456685940012,0,0,0.0
1,1,1,1,1,29605.849206540504,0,1,0,0.7319188616004747,0,0,3.546832039880499
1,1,1,1,0,5381.270214566633,0,1,0,0.6191728685565926,0,0,18.414347687764863
1,1,1,1,1,19645.49230321479,0,1,0,0.6874750199585572,6,0,19.949287802659878
1,1,1,1,1,16372.589564458913,0,1,0,0.821708489371217,0,0,0.0
1,1,1,1,1,18944.563226115562,0,1,0,0.5230135032190857,7,0,20.487706635178434
1,1,1,1,1,45482.28136234795,0,0,1,0.6111430524892028,0,0,27.13211561789448
1,1,1,1,1,25475.93101177547,0,1,0,0.9234185641591532,0,0,3.0966851917516784
1,1,1,1,0,24407.405809996868,0,1,0,0.8119196196646825,0,0,13.754249822144143
1,1,1,1,1,26541.099061863846,0,1,0,0.9055925072374511,0,0,2.8983716035614187
1,1,1,1,1,11289.71857592773,0,1,0,0.9797435569281687,0,0,0.0
1,1,1,1,1,5432.613915238506,0,1,0,0.8423520217084043,0,0,0.7226516220774704
1,1,1,1,1,46678.85783134904,0,1,0,0.5656450290451115,5,0,11.179189665027577
1,1,1,1,1,32102.969274866573,0,1,0,0.698079190183681,8,0,22.149790881592093
1,1,1,1,1,4017.062579088172,0,1,0,0.7509377262748979,0,0,0.0
1,1,1,1,1,34169.0160735324,0,1,0,0.767119207508447,0,0,0.0
1,1,1,1,1,11985.701887057527,0,1,0,0.7759673046314238,0,0,2.2134204324980757
1,1,1,1,0,43517.11659537899,0,1,0,0.6057475616178547,2,0,15.972425408289283
1,1,1,1,1,36503.78345703675,0,1,0,0.9376095598161553,0,0,0.0
1,1,1,1,1,20599.86851531177,0,1,0,0.649817381706808,3,0,14.137041869167358
1,1,1,1,1,32147.259393714092,0,1,0,0.8895995828340555,0,0,0.0
1,1,1,1,0,18710.899590132853,0,1,0,0.9766707948492828,0,0,14.641238354477574
1,1,1,1,1,6280.7019422073545,0,1,0,0.7669539208588448,0,0,0.0
1,1,1,1,0,49104.96863382014,0,1,0,0.5794675028938483,9,0,34.61289456989995
1,1,1,1,1,26378.935658388666,0,1,0,0.696232617191318,5,0,13.92725267934775
1,1,1,1,1,11498.08690322548,0,1,0,0.9392369973062931,0,0,0.0
1,1,1,1,1,38912.83486632361,0,1,0,0.7064829123439744,0,0,0.2695670972210049
1,1,1,1,1,32042.283252076573,0,1,0,0.9696965663650969,0,0,4.736435803602216
1,1,1,1,1,24765.577023102687,0,1,0,0.5116770578215424,3,0,9.169902880260636
1,1,1,1,1,11864.815881101069,0,0,1,0.8666081960884318,0,0,16.108044818294847
1,1,1,1,1,20756.44003582896,0,1,0,0.5364869076160432,5,0,13.338399259915464
1,1,1,1,1,24944.08911574226,0,1,0,0.6016489191924006,5,0,13.019217150552748
1,1,1,1,1,34789.886484904244,0,1,0,0.6915536035914931,10,0,19.61323811787623
1,1,1,1,1,32268.52071131415,0,1,0,0.6841021834364287,6,0,19.857809531984266
1,1,1,1,1,17975.710643526207,0,1,0,0.8690720539572623,0,0,0.08993395021024586
1,1,1,1,1,23910.090024914407,0,1,0,0.6249869723993315,4,0,13.20613138680853
0,1,1,1,1,41080.83244387788,0,1,0,0.8174331307993521,0,1,7.92570878354465
1,1,1,1,1,39467.33769695453,0,1,0,0.6393030646250458,10,0,20.950689384476313
1,1,1,1,1,9382.950644600809,0,1,0,0.9956729205650667,0,0,0.0
1,1,1,1,1,32366.67267576558,0,1,0,0.9601630428676546,0,0,4.34381652432033
1,1,1,1,1,38559.16325687167,0,1,0,0.8024582099182934,0,0,0.0
1,1,1,1,1,47985.26086006666,0,1,0,0.9147499748970702,0,0,0.2876108983021748
1,1,1,1,1,9467.018467346561,0,1,0,0.7836424984810455,0,0,0.9599582360260417
1,1,1,1,1,42796.24895501201,0,1,0,0.8109642380820655,0,0,0.0
1,1,1,0,0,22955.403720115053,0,1,0,0.5265685287633077,0,1,30.57265910583658
0,0,1,0,1,22456.44123772528,0,1,0,0.9346795550858853,0,3,18.324730602094473
1,1,1,1,0,43895.28267804761,0,1,0,0.9056719045791037,0,0,10.509421009495885
1,1,1,1,1,39283.55454948167,0,1,0,0.9408107155631591,0,0,1.876054774958357
1,1,1,1,1,28300.113334619964,0,1,0,0.8871746024024038,0,0,4.172486497873617
1,1,1,1,1,30377.956924816095,0,1,0,0.6758067214335628,1,0,8.437771925554252
1,1,1,1,0,24311.0958289363,0,1,0,0.70040626087185,0,0,14.265612917801342
1,1,1,1,1,2777.2394621464027,0,1,0,0.5754655417854553,10,0,20.943594674587143
1,1,1,1,1,30129.713273224526,0,1,0,0.8765726271553396,0,0,4.603562518506797
1,1,1,1,1,21084.26996809867,0,1,0,0.9135109714039246,0,0,0.0
1,1,1,1,1,16285.923937390351,0,1,0,0.6578091313253523,0,0,10.258325438400853
1,1,1,1,1,6193.450557540984,0,1,0,0.5247557574575149,1,0,5.902487973815177
1,1,1,1,1,10507.201442876538,0,1,0,0.9074054284174936,0,0,0.0
1,1,1,1,1,36240.742588054476,0,1,0,0.6170887902424105,9,0,15.02188808727196
0,1,1,1,1,23126.025523387187,0,1,0,0.7140168592179281,0,1,8.698044838601403
0,1,1,1,1,12081.455710186478,0,1,0,0.6084967125300385,1,1,14.311172959770717
1,1,1,1,1,28720.757410074904,0,1,0,0.7907998774196429,0,0,0.0
1,1,1,1,1,17280.800591497482,0,1,0,0.9939621696761298,0,0,0.7008296573171595
1,0,1,1,1,31512.06743393345,0,1,0,0.9167569804412072,0,1,10.103516497227506
1,1,1,1,0,1206.5901672305174,0,1,0,0.6272689520118414,5,0,24.4021120878592
0,1,1,1,1,4244.333939592925,0,1,0,0.5322580018337183,1,1,17.890754930753722
1,1,1,1,1,9758.252047624295,0,1,0,0.8026403950582814,0,0,1.5078820542754032
0,1,1,1,1,25778.306620469913,0,1,0,0.7439721679714046,0,1,8.45362280973268
1,1,1,1,0,33093.365414730906,0,1,0,0.611539822596811,2,0,17.178469846732142
1,1,1,1,1,39357.762411001975,0,0,1,0.5601771767239623,8,0,39.78183617243903
1,1,1,1,1,3604.068622214667,0,0,1,0.8084945466141966,0,0,18.497734174726475
1,1,1,1,1,25399.206608665707,0,1,0,0.8616880720110969,0,0,2.1227237639093746
1,1,1,1,1,5993.526895399505,0,1,0,0.9176993652205898,0,0,0.0
